key,author
tcos/BerkowitzKKM13,Ross Berkowitz
tcos/DattaSRD14,Hafizur Rahaman 0001
tcos/DattaSRD14,Indranil Sengupta 0001
tcos/DattaSRD14,Kamalika Datta
tcos/DattaSRD14,Rolf Drechsler
tcos/WangYCL13,Huiyou Chang
tcos/WangYCL13,Xiaoyang Wang
tcos/WangYCL13,Yang Yi 0003
tcos/WangYCL13,Yibin Lin
tcos/SetterSH10,Dan Halperin
tcos/SetterSH10,Micha Sharir
tcos/SetterSH10,Ophir Setter
tcos/MaidiMBO13,Laredj Benchikh
tcos/MaidiMBO13,Madjid Maidi
tcos/MaidiMBO13,Malik Mallem
tcos/MaidiMBO13,Samir Otmane
tcos/DuttaDS13,Dipankar Dutta
tcos/DuttaDS13,Jaya Sil
tcos/DuttaDS13,Paramartha Dutta
tcos/ChenKCW11,Alfred Chen
tcos/ChenKCW11,Chen-Yuan Kao
tcos/ChenKCW11,Wen-Cheng Wang
tcos/ChenKCW11,Ying-Hsiu Chen
tcos/MoonsBW09,Elke Moons
tcos/MoonsBW09,Geert Wets
tcos/MoonsBW09,Tom Brijs
tcos/PereiraM10,Edward D. Moreno
tcos/PereiraM10,Fábio Dacêncio Pereira
tcos/DaescuCP09,James D. Palmer
tcos/DaescuCP09,Ovidiu Daescu
tcos/DaescuCP09,Yam Ki Cheung
tcos/TanS17,Rong Tan
tcos/TanS17,Wen Si
tcos/TanumaIM11,Hiroshi Imai
tcos/TanumaIM11,Sonoko Moriyama
tcos/TanumaIM11,Toshihiro Tanuma
tcos/SinghS11,Kush Sharma
tcos/SinghS11,Ramesh Singh
tcos/TerleckiW08,Krzysztof Walczak 0002
tcos/TerleckiW08,Pawel Terlecki
tcos/MajewskiBMK13,Alexander Marinc
tcos/MajewskiBMK13,Andreas Braun 0001
tcos/MajewskiBMK13,Arjan Kuijper
tcos/MajewskiBMK13,Martin Majewski
tcos/Diaz-ParraRBS13,Ana Canepa Saenz
tcos/Diaz-ParraRBS13,Jorge A. Ruiz-Vanoye
tcos/Diaz-ParraRBS13,Ma. De los Ángeles Buenabad Arias
tcos/Diaz-ParraRBS13,Ocotlán Díaz-Parra
tcos/IglesiasGC16,Akemi Gálvez
tcos/IglesiasGC16,Andrés Iglesias 0001
tcos/IglesiasGC16,Marta Collantes
tcos/Shumskiy13,Vladimir Shumskiy
tcos/KhannaCG18,Aakriti Khanna
tcos/KhannaCG18,Sindhu Hak Gupta
tcos/KhannaCG18,Vaibhav Chaudhary
tcos/ZhouFQFY17,Xiaohui Yang
tcos/ZhouFQFY17,Xiaoyan Zhou
tcos/ZhouFQFY17,Xue Fan
tcos/ZhouFQFY17,Yu Qiao
tcos/ZhouFQFY17,Zhiquan Feng
tcos/GeiselmannMS10,Kenneth Matheis
tcos/GeiselmannMS10,Rainer Steinwandt
tcos/GeiselmannMS10,Willi Geiselmann
tcos/ChaurasiaVTA09,Ajith Abraham
tcos/ChaurasiaVTA09,Brijesh Kumar Chaurasia
tcos/ChaurasiaVTA09,G. S. Tomar
tcos/ChaurasiaVTA09,Shekhar Verma
tcos/CortesJVV10,J. C. Cortés
tcos/CortesJVV10,L. Villafuerte
tcos/CortesJVV10,Lucas Jódar
tcos/CortesJVV10,Rafael J. Villanueva
tcos/Wang09a,Yingxu Wang
tcos/WangZ09,Wenxiu Zhang
tcos/WangZ09,Xia Wang
tcos/Polkowski08,Lech Polkowski
tcos/GoelGP13,Daya Gupta
tcos/GoelGP13,Lavika Goel
tcos/GoelGP13,V. K. Panchal
tcos/SchmittV13,Dominique Schmitt
tcos/SchmittV13,Kira Vyatkina
tcos/YangD11,Huili Dou
tcos/YangD11,Xibei Yang
tcos/TsumotoH08,Shoji Hirano
tcos/TsumotoH08,Shusaku Tsumoto
tcos/Veenhuis13,Christian Veenhuis
tcos/MuleyG19,Abhinav Muley
tcos/MuleyG19,Manish Gudadhe
tcos/VyatkinaB11,Gill Barequet
tcos/VyatkinaB11,Kira Vyatkina
tcos/SethiR14,Purnima Sethi
tcos/SethiR14,Sukhdev Roy
tcos/ThepadeDG15,Rik Das
tcos/ThepadeDG15,Saurav Ghosh
tcos/ThepadeDG15,Sudeep Thepade
tcos/MahajanA09,Anjali Mahajan
tcos/MahajanA09,M. S. Ali
tcos/HanninenSL14,Craig S. Lent
tcos/HanninenSL14,Gregory L. Snider
tcos/HanninenSL14,Ismo Hänninen
tcos/SpizhevoyE13,Alexey Spizhevoy
tcos/SpizhevoyE13,Victor Eruhimov
tcos/ChaurasiaVT13,Brijesh Kumar Chaurasia
tcos/ChaurasiaVT13,Geetam Singh Tomar
tcos/ChaurasiaVT13,Shekhar Verma
tcos/AthanasopoulosUC11,Gabriela González Castro
tcos/AthanasopoulosUC11,Hassan Ugail
tcos/AthanasopoulosUC11,Michael Athanasopoulos
tcos/TL13,Michael Lees
tcos/TL13,Vaisagh Viswanathan T.
tcos/MilesPWLJPMMM14,Daniel Mestre
tcos/MilesPWLJPMMM14,Gavin P. Lawrence
tcos/MilesPWLJPMMM14,Helen C. Miles
tcos/MilesPWLJPMMM14,Kenton Morgan
tcos/MilesPWLJPMMM14,Nigel W. John
tcos/MilesPWLJPMMM14,Pierre Mallet
tcos/MilesPWLJPMMM14,Serban R. Pop
tcos/MilesPWLJPMMM14,Simon J. Watt
tcos/MilesPWLJPMMM14,Vincent Perrot
tcos/Leandre10,Rémi Léandre
tcos/KushwahaS15,Alok Kumar Singh Kushwaha
tcos/KushwahaS15,Rajeev Srivastava
tcos/BessonovV10,Nikolai Bessonov
tcos/BessonovV10,Vitaly Volpert
tcos/Serra-SogasOCBG09,Marina L. Gavrilova
tcos/Serra-SogasOCBG09,Norma Serra-Sogas
tcos/Serra-SogasOCBG09,Patrick O'Hara
tcos/Serra-SogasOCBG09,Rosaline Canessa
tcos/Serra-SogasOCBG09,Stefania Bertazzon
tcos/KanamoriYHMF16,Hiroki Yamada
tcos/KanamoriYHMF16,Jun Mitani
tcos/KanamoriYHMF16,Masaki Hirose
tcos/KanamoriYHMF16,Yoshihiro Kanamori
tcos/KanamoriYHMF16,Yukio Fukui
tcos/NishiuchiT15,Nobuyuki Nishiuchi
tcos/NishiuchiT15,Yutaka Takahashi 0003
tcos/Veenhuis10,Christian Veenhuis
tcos/LachmundH10,Gregor Hengst
tcos/LachmundH10,Sven Lachmund
tcos/KannanSTMR19,Amangeldy Turdaliev
tcos/KannanSTMR19,Asish Mukhopadhyay
tcos/KannanSTMR19,Kishore Kumar Varadharajan Kannan
tcos/KannanSTMR19,Md. Zamilur Rahman
tcos/KannanSTMR19,Pijus Kumar Sarker
tcos/Wang13,Yongge Wang
tcos/CompagnaKMS10,Ayda Saïdane
tcos/CompagnaKMS10,Fabio Massacci
tcos/CompagnaKMS10,Luca Compagna
tcos/CompagnaKMS10,Paul El Khoury
tcos/ClementeRT10,Christian Toinard
tcos/ClementeRT10,Jonathan Rouzaud-Cornabas
tcos/ClementeRT10,Patrice Clemente
tcos/ToyouraAM17,Masahiro Toyoura
tcos/ToyouraAM17,Noriyuki Abe
tcos/ToyouraAM17,Xiaoyang Mao
tcos/TranSGPK14,Addison Gronquist
tcos/TranSGPK14,Ben Schaeffer
tcos/TranSGPK14,Linh Tran
tcos/TranSGPK14,Marek A. Perkowski
tcos/TranSGPK14,Pawel Kerntopf
tcos/BogdanovGGTY16,Alexander V. Bogdanov
tcos/BogdanovGGTY16,Ivan Gankevich
tcos/BogdanovGGTY16,N. V. Yuzhanin
tcos/BogdanovGGTY16,Vladimir Gaiduchok
tcos/BogdanovGGTY16,Yuri Tipikin
tcos/ElbazCGLPT09,Catherine H. Gebotys
tcos/ElbazCGLPT09,David Champagne
tcos/ElbazCGLPT09,Lionel Torres
tcos/ElbazCGLPT09,Nachiketh R. Potlapally
tcos/ElbazCGLPT09,Reouven Elbaz
tcos/ElbazCGLPT09,Ruby B. Lee
tcos/TuiaKCK09,Antonio Da Cunha
tcos/TuiaKCK09,Christian Kaiser
tcos/TuiaKCK09,Devis Tuia
tcos/TuiaKCK09,Mikhail F. Kanevski
tcos/CostaNM10,Luiza de Macedo Mourelle
tcos/CostaNM10,Nadia Nedjah
tcos/CostaNM10,Sergio Oliveira Costa
tcos/GuoLTX14,Da Xie
tcos/GuoLTX14,Hao Tu
tcos/GuoLTX14,Zhengbiao Guo
tcos/GuoLTX14,Zhitang Li
tcos/LiuHSB16,Olga Bazanova
tcos/LiuHSB16,Olga Sourina
tcos/LiuHSB16,Xiyuan Hou
tcos/LiuHSB16,Yisi Liu
tcos/HouS11,Olga Sourina
tcos/HouS11,Xiyuan Hou
tcos/KotiyalTR14,Himanshu Thapliyal
tcos/KotiyalTR14,Nagarajan Ranganathan
tcos/KotiyalTR14,Saurabh Kotiyal
tcos/YasminS13,Alexei Sourin
tcos/YasminS13,Shamima Yasmin
tcos/ChaurasiaV11,Brijesh Kumar Chaurasia
tcos/ChaurasiaV11,Shekhar Verma
tcos/RakkayB09,Hanifa Boucheneb
tcos/RakkayB09,Hind Rakkay
tcos/LiuSSSCI18,Eesha Shah
tcos/LiuSSSCI18,Joshua Chua
tcos/LiuSSSCI18,Kirill Ivanov
tcos/LiuSSSCI18,Olga Sourina
tcos/LiuSSSCI18,Salem Chandrasekaran Harihara Subramaniam
tcos/LiuSSSCI18,Yisi Liu
tcos/WangYW08,Guoyin Wang
tcos/WangYW08,Yingxu Wang
tcos/WangYW08,Yiyu Yao
tcos/Croitoru09,Arie Croitoru
tcos/JovanovicSO09,Dusan Starcevic
tcos/JovanovicSO09,Mladjan Jovanovic
tcos/JovanovicSO09,Zeljko Obrenovic
tcos/Yanagisawa09,Yutaka Yanagisawa
tcos/Aboul-HassanRA10,Abdel-Karim Aboul-Hassan
tcos/Aboul-HassanRA10,Ahmed A. Al-Mujahid
tcos/Aboul-HassanRA10,Sherif I. Rabia
tcos/LiuG10,Marina L. Gavrilova
tcos/LiuG10,Xin Liu
tcos/KryzhanovskyVSP13,Aleksey Vil'kin
tcos/KryzhanovskyVSP13,Ilia Safonov
tcos/KryzhanovskyVSP13,Konstantin Kryzhanovsky
tcos/KryzhanovskyVSP13,Zoya Pushchina
tcos/Phan12,Cong-Vinh Phan
tcos/UteshevY16,Alexei Yu. Uteshev
tcos/UteshevY16,Marina V. Yashina 0002
tcos/KolingerovaVMF18,Andrej Ferko
tcos/KolingerovaVMF18,Ivana Kolingerová
tcos/KolingerovaVMF18,Martin Manak
tcos/KolingerovaVMF18,Tomás Vomácka
tcos/TaramelliM09,Andrea Taramelli
tcos/TaramelliM09,Laura Melelli
tcos/LiuWF08,Guoyin Wang
tcos/LiuWF08,Lin Feng
tcos/LiuWF08,Yong Liu
tcos/BhaumikC09,Dipanwita Roy Chowdhury
tcos/BhaumikC09,Jaydeb Bhaumik
tcos/StorozhilovaLYS13,Alexey S. Lukin
tcos/StorozhilovaLYS13,Dmitry V. Yurin
tcos/StorozhilovaLYS13,Maria Storozhilova
tcos/StorozhilovaLYS13,Valentin Sinitsyn
tcos/Slezak09,Dominik Slezak
tcos/DattaCS18,Khalid Saeed 0001
tcos/DattaCS18,Nabendu Chaki
tcos/DattaCS18,Soma Datta
tcos/ChoudharyK18,M. P. Kurhekar
tcos/ChoudharyK18,Prakash Choudhary
tcos/Bezdek13,Károly Bezdek
tcos/SeoKCM09,Hyunseung Choo
tcos/SeoKCM09,Jaewan Seo
tcos/SeoKCM09,Matt W. Mutka
tcos/SeoKCM09,Moonseong Kim
tcos/GironFU11,Jaime Ignacio Velez Upegui
tcos/GironFU11,Nicolas Velasquez Giron
tcos/GironFU11,Veronica Botero Fernandez
tcos/GutierrezVR14,Félix Ramos
tcos/GutierrezVR14,Luis F. Gutiérrez
tcos/GutierrezVR14,Sergio Vargas
tcos/NielsenN11,Frank Nielsen
tcos/NielsenN11,Richard Nock
tcos/SahaKMG13,Durbadal Mandal
tcos/SahaKMG13,Rajib Kar
tcos/SahaKMG13,Sakti Prasad Ghoshal
tcos/SahaKMG13,Suman Kumar Saha
tcos/YampolskiyCRG12,Gyuchoon Cho
tcos/YampolskiyCRG12,Marina L. Gavrilova
tcos/YampolskiyCRG12,Richard Rosenthal
tcos/YampolskiyCRG12,Roman V. Yampolskiy
tcos/El-TawilA10,Magdy A. El-Tawil
tcos/El-TawilA10,Noha A. Al-Mulla
tcos/KirillovMK13,Igor A. Kirillov
tcos/KirillovMK13,Sergei A. Metcherin
tcos/KirillovMK13,Stanislav V. Klimenko
tcos/BanerjeeBDKMR13,Anil Maheshwari
tcos/BanerjeeBDKMR13,Arindam Karmakar
tcos/BanerjeeBDKMR13,Bhargab B. Bhattacharya
tcos/BanerjeeBDKMR13,Sandip Banerjee
tcos/BanerjeeBDKMR13,Sandip Das 0001
tcos/BanerjeeBDKMR13,Sasanka Roy
tcos/MatsuiS10,Haruo Sato
tcos/MatsuiS10,Kazuhiro Matsui
tcos/HaukePH11,Dominik Heider
tcos/HaukePH11,Martin Pyka
tcos/HaukePH11,Sascha Hauke
tcos/KimCKS13,Deok-Soo Kim
tcos/KimCKS13,Jae-Kwan Kim
tcos/KimCKS13,Kokichi Sugihara
tcos/KimCKS13,Youngsong Cho
tcos/MohamedA09,Emad Eldin Mohamed
tcos/MohamedA09,Hussein M. Abdel-Wahab
tcos/Devai18,Ferenc Dévai
tcos/JainBC15,Brijesh Kumar Chaurasia
tcos/JainBC15,Gunjan Jain
tcos/JainBC15,S. R. Biradar
tcos/KlimenkoKKNNMT17,Andrey Klimenko
tcos/KlimenkoKKNNMT17,Igor N. Nikitin
tcos/KlimenkoKKNNMT17,Kira Konich
tcos/KlimenkoKKNNMT17,Lialia Nikitina
tcos/KlimenkoKKNNMT17,Sergey Tyul'Bashev
tcos/KlimenkoKKNNMT17,Stanislav V. Klimenko
tcos/KlimenkoKKNNMT17,Valery Malofeev
tcos/BhattacharyaG13,Marina L. Gavrilova
tcos/BhattacharyaG13,Priyadarshi Bhattacharya
tcos/Mura12,Gianluca Mura
tcos/RasoolS14,Alexei Sourin
tcos/RasoolS14,Shahzad Rasool
tcos/Cattani09,Carlo Cattani
tcos/GanesanESV13,I. Elamvazuthi
tcos/GanesanESV13,Ku Zilati Ku Shaari
tcos/GanesanESV13,Pandian Vasant
tcos/GanesanESV13,Timothy Ganesan
tcos/PereiraO09,Edward David Moreno Ordonez
tcos/PereiraO09,Fábio Dacêncio Pereira
tcos/ChibaAMKM11,Eishi Chiba
tcos/ChibaAMKM11,Ikuo Mitsuka
tcos/ChibaAMKM11,Naoki Katoh
tcos/ChibaAMKM11,Takeshi Miura
tcos/ChibaAMKM11,Tetsuo Asano
tcos/VinhB08,Jonathan P. Bowen
tcos/VinhB08,Phan Cong Vinh
tedu/LiZ11,Hanli Zhao
tedu/LiZ11,Qingfeng Li
tedu/ZhangL12b,Feng Li
tedu/ZhangL12b,Sujing Zhang
tedu/JiangNTLLH16,Liang Tang
tedu/JiangNTLLH16,Ronghua Liang
tedu/JiangNTLLH16,Wuyang Nie
tedu/JiangNTLLH16,Xiulan Hao
tedu/JiangNTLLH16,Yong Liu
tedu/JiangNTLLH16,Yunliang Jiang
tedu/LiLCD15,Haisheng Li
tedu/LiLCD15,Junping Du
tedu/LiLCD15,Qiang Cai
tedu/LiLCD15,Xuan Liu
tedu/SatoLMAI08,Jun Murayama
tedu/SatoLMAI08,Katsuhito Akahane
tedu/SatoLMAI08,Makoto Sato
tedu/SatoLMAI08,Masaharu Isshiki
tedu/SatoLMAI08,Xiangning Liu
tedu/AiliyaSM10,Ailiya
tedu/AiliyaSM10,Chunyan Miao
tedu/AiliyaSM10,Zhiqi Shen
tedu/ShaoY18,Bin Shao
tedu/ShaoY18,Zhimin Yan
tedu/HeLZ12,Qinping Zhao
tedu/HeLZ12,Xiaohui Liang
tedu/HeLZ12,Zhiying He
tedu/LiWD08,Danli Wang
tedu/LiWD08,Guozhong Dai
tedu/LiWD08,Jie Li
tedu/Shen15,Jun Shen
tedu/HsuWH10,Chia-Cheng Hsu
tedu/HsuWH10,Kun-Te Wang
tedu/HsuWH10,Yueh-Min Huang
tedu/Walton13,John Richard Walton
tedu/ShaoY15,Bin Shao
tedu/ShaoY15,Zhimin Yan
tedu/MerabtiRSDMP08,Abdennour El Rhalibi
tedu/MerabtiRSDMP08,Alcantara Melendez
tedu/MerabtiRSDMP08,Jorge Daniel
tedu/MerabtiRSDMP08,Madjid Merabti
tedu/MerabtiRSDMP08,Marc Price
tedu/MerabtiRSDMP08,Yuanyuan Shen
tedu/HuangC12,Weiwei Chen
tedu/HuangC12,Xianying Huang
tedu/Cui16,Chenyang Cui
tedu/GuerraSF13,Clovis Torres Fernandes
tedu/GuerraSF13,Eduardo Martins Guerra
tedu/GuerraSF13,Jerffeson Teixeira de Souza
tedu/FangLYY12,Guihua Luo
tedu/FangLYY12,Ju Cheng Yang
tedu/FangLYY12,Shouyuan Yang
tedu/FangLYY12,Zhijun Fang
tedu/YuY15,Lifeng Yu
tedu/YuY15,Qiong Yang
tedu/LiuHLC11,Qiong Liu
tedu/LiuHLC11,Yan-Jie Chai
tedu/LiuHLC11,Yuan Hong
tedu/LiuHLC11,Zhen Liu 0002
tedu/TatematsuOD15,Jun Ohya
tedu/TatematsuOD15,Larry S. Davis
tedu/TatematsuOD15,Naotomo Tatematsu
tedu/LuoZCWL12,Jianxin Wang
tedu/LuoZCWL12,Lei Cheng
tedu/LuoZCWL12,Xuchong Liu
tedu/LuoZCWL12,Yan Zhao
tedu/LuoZCWL12,Yong Luo
tedu/XiaoAC13,Li Xiao
tedu/XiaoAC13,Xiaolin Cao
tedu/XiaoAC13,Zhiwei Ai
tedu/HuZ18,Weijian Hu
tedu/HuZ18,Yanyan Zheng
tedu/ChelghoumWW17,Abderrezak Chelghoum
tedu/ChelghoumWW17,Kang Wang
tedu/ChelghoumWW17,Quanyu Wang
tedu/ZhangQ15,Fan Zhang
tedu/ZhangQ15,Xueying Qin
tedu/KangOW09,Changgu Kang
tedu/KangOW09,Woontack Woo
tedu/KangOW09,Yoosoo Oh
tedu/Xiao15,Dan Xiao
tedu/LinL11,Yi Lin
tedu/LinL11,Yue Liu
tedu/ZengMYSZ15,Dongdong Ma
tedu/ZengMYSZ15,Dongsheng Yan
tedu/ZengMYSZ15,Lanling Zeng
tedu/ZengMYSZ15,Xiangjun Shen
tedu/ZengMYSZ15,Yongzhao Zhan
tedu/NingXZL11,Huaxun Xu
tedu/NingXZL11,Jiangfan Ning
tedu/NingXZL11,Liang Zeng
tedu/NingXZL11,Sikun Li
tedu/LiuMGWL16,Feng Wu
tedu/LiuMGWL16,Heyun Ma
tedu/LiuMGWL16,Hongpu Liu
tedu/LiuMGWL16,Junhua Gu
tedu/LiuMGWL16,Junjie Lv
tedu/ChristopoulosMAK13,Anthousis Andreadis
tedu/ChristopoulosMAK13,Dimitrios Christopoulos
tedu/ChristopoulosMAK13,John N. Karigiannis
tedu/ChristopoulosMAK13,Pavlos Mavridis
tedu/MaoLMT11,Jianfei Mao
tedu/MaoLMT11,Keji Mao
tedu/MaoLMT11,Qing Tian
tedu/MaoLMT11,Ronghua Liang
tedu/SislerB08,Cyril Brom
tedu/SislerB08,Vít Sisler
tedu/HungCFCTT12,Chih Ming Chiu
tedu/HungCFCTT12,Derchian Tsaih
tedu/HungCFCTT12,Jung-Tsung Chen
tedu/HungCFCTT12,Jyh-Jong Tsay
tedu/HungCFCTT12,Shao-Shin Hung
tedu/HungCFCTT12,Tsou Tsun Fu
tedu/ShiratuddinW12,Kok Wai Wong
tedu/ShiratuddinW12,Mohd Fairuz Shiratuddin
tedu/Berger012,Florian Berger
tedu/Berger012,Wolfgang Müller 0004
tedu/JiangYTLZH15,Jiangang Yang
tedu/JiangYTLZH15,Liang Tang
tedu/JiangYTLZH15,Xiaoming Zhao
tedu/JiangYTLZH15,Xiulan Hao
tedu/JiangYTLZH15,Yong Liu
tedu/JiangYTLZH15,Yunliang Jiang
tedu/LyuGS18,Desheng Lyu
tedu/LyuGS18,Meng Guo
tedu/LyuGS18,Yuchao Sun
tedu/ShiCC12,Tiefeng Cai
tedu/ShiCC12,Xianghua Chen
tedu/ShiCC12,Xifan Shi
tedu/RiekkiCHSK13,Iván Sánchez
tedu/RiekkiCHSK13,Jukka Riekki
tedu/RiekkiCHSK13,Marja Hytönen
tedu/RiekkiCHSK13,Marta Cortés
tedu/RiekkiCHSK13,Riitta-Liisa Korkeamäki
tedu/WangHW09,Fenhua Wang
tedu/WangHW09,Xiaodan Huang
tedu/WangHW09,Zhiliang Wang
tedu/Ratzka13,Andreas Ratzka
tedu/SobkeCK13,Heinrich Söbke
tedu/SobkeCK13,Javier Alejandro Corredor
tedu/SobkeCK13,Oliver Kornadt
tedu/ZhengG18,Songhe Gao
tedu/ZhengG18,Yongguo Zheng
tedu/JungKJBL08,Gi Sook Jung
tedu/JungKJBL08,Sang Yun Kim
tedu/JungKJBL08,Seung Deuk Byun
tedu/JungKJBL08,Soon Ki Jung
tedu/JungKJBL08,Yang Soo Lee
tedu/JiZZ12,Gang Ji
tedu/JiZZ12,Yehua Zhu
tedu/JiZZ12,Yongzhi Zhang
tedu/LongZGXDYZ11,Chengjiang Long
tedu/LongZGXDYZ11,Jianhui Zhao
tedu/LongZGXDYZ11,Ravindra S. Goonetilleke
tedu/LongZGXDYZ11,Shuping Xiong
tedu/LongZGXDYZ11,Yihua Ding
tedu/LongZGXDYZ11,Yuanyuan Zhang
tedu/LongZGXDYZ11,Zhi-Yong Yuan
tedu/Wang18,Liying Wang
tedu/HulusicR13,Selma Rizvic
tedu/HulusicR13,Vedad Hulusic
tedu/PengMZW17,Yanjun Peng
tedu/PengMZW17,Yingran Ma
tedu/PengMZW17,Yuanhong Wang
tedu/PengMZW17,Yuxiang Zhu
tedu/Brown-SimmonsKKY09,Christopher J. H. Knox
tedu/Brown-SimmonsKKY09,Falko Kuester
tedu/Brown-SimmonsKKY09,Gloria Brown-Simmons
tedu/Brown-SimmonsKKY09,So Yamaoka
tedu/Chiang12,I-Tsun Chiang
tedu/TragazikisM09,Michael Meimaris
tedu/TragazikisM09,Panagiotis Tragazikis
tedu/ShaoZMX11,Bin Shao
tedu/ShaoZMX11,Mingmin Zhang
tedu/ShaoZMX11,Nan Xiang
tedu/ShaoZMX11,QingFeng Mi
tedu/ZhaoPH15,Haiying Zhao
tedu/ZhaoPH15,Hong Chen
tedu/ZhaoPH15,Hong Peng
tedu/PanZ11,Jian J. Zhang 0001
tedu/PanZ11,JunJun Pan
tedu/AhnS09,Chung-Kon Shi
tedu/AhnS09,Shinhyun Ahn
tedu/HuangYWXZ11,Dongyong Yan
tedu/HuangYWXZ11,Fuli Wu
tedu/HuangYWXZ11,Mingmin Zhang
tedu/HuangYWXZ11,Nan Xiang
tedu/HuangYWXZ11,Xixi Huang
tedu/ShiYY13,Fangtian Ying
tedu/ShiYY13,Jinhui Yu
tedu/ShiYY13,Yan Shi
tedu/WangW17a,Ying Wang
tedu/WangW17a,Yong Wang
tedu/Yang15,Yang Yang
tedu/MaWD17,Hao Ma
tedu/MaWD17,Xiaolei Du
tedu/MaWD17,Yingmei Wei
tedu/LiuAGH12,Ichiro Hagiwara
tedu/LiuAGH12,Shiguang Liu
tedu/LiuAGH12,Tai An
tedu/LiuAGH12,Zheng Gong
tedu/VosinakisKZ13,Panagiotis Zaharias
tedu/VosinakisKZ13,Panayiotis Koutsabasis
tedu/VosinakisKZ13,Spyros Vosinakis
tedu/PangQCH10,Jing Qin 0001
tedu/PangQCH10,Pheng-Ann Heng
tedu/PangQCH10,Wai-Man Pang
tedu/PangQCH10,Yim-Pan Chui
tedu/HoZWL09,Alfred Low
tedu/HoZWL09,Dong Wei
tedu/HoZWL09,Jeng Hong Ho
tedu/HoZWL09,Steven Zhiying Zhou
tedu/ErsotelosD11,Feng Dong
tedu/ErsotelosD11,Nikolaos Ersotelos
tedu/ChangWH08,Jia-Sheng Heh
tedu/ChangWH08,Maiga Chang
tedu/ChangWH08,Stis Wu
tedu/LiuJLDZ16,Hongjun Li
tedu/LiuJLDZ16,Jia Liu
tedu/LiuJLDZ16,Weilong Ding
tedu/LiuJLDZ16,Xiaopeng Zhang 0001
tedu/LiuJLDZ16,Zhiguo Jiang
tedu/Paiva08,Ana Paiva
tedu/UeokaKH09,Hill Hiroki Kobayashi
tedu/UeokaKH09,Michitaka Hirose
tedu/UeokaKH09,Ryoko Ueoka
tedu/ZhaoCWZ16,Haiying Zhao
tedu/ZhaoCWZ16,Hong Chen
tedu/ZhaoCWZ16,Jiongzhi Wang
tedu/ZhaoCWZ16,Ruixuan Zhang
tedu/BonneaudRCW12,Kevin Rio
tedu/BonneaudRCW12,Pierre Chevaillier
tedu/BonneaudRCW12,Stéphane Bonneaud
tedu/BonneaudRCW12,William H. Warren
tedu/ZhuZP13,Mingmin Zhang
tedu/ZhuZP13,Pengyu Zhu
tedu/ZhuZP13,Zhigeng Pan
tedu/ParkW12,Jonghee Park
tedu/ParkW12,Woontack Woo
tedu/TangSYG11,Baocai Yin
tedu/TangSYG11,Hengliang Tang
tedu/TangSYG11,Yanfeng Sun
tedu/TangSYG11,Yun Ge
tedu/SuTWS16,Benyue Su
tedu/SuTWS16,Guangjun Wang
tedu/SuTWS16,Min Sheng
tedu/SuTWS16,Qingfeng Tang
tedu/LeeW08,Elinda Ai-Lim Lee
tedu/LeeW08,Kok Wai Wong
tedu/ChenZJP09,Jiming Chen
tedu/ChenZJP09,Jingui Pan
tedu/ChenZJP09,Shiguang Ju
tedu/ChenZJP09,Yan Zhuang
tedu/CheWG16,Li Wang
tedu/CheWG16,Xiangjiu Che
tedu/CheWG16,Xiaoxin Guo
tedu/BufeK10,Detlef Krömker
tedu/BufeK10,Johannes Bufe
tedu/LuZ11,Haibo Zhao
tedu/LuZ11,Min Lu
tedu/PrestonM09,Briana Morrison
tedu/PrestonM09,Jon A. Preston
tedu/DongLB11,Lin Bian
tedu/DongLB11,Ting Dong
tedu/DongLB11,Yan Liu
tedu/ZhengL17,Guping Zheng
tedu/ZhengL17,Haihan Li
tedu/LiuF12,Zhicheng Liu
tedu/LiuF12,Zhijun Fang
tedu/XieZWZ15,Hongqiang Zhou
tedu/XieZWZ15,Jianping Xie
tedu/XieZWZ15,Xialai Wu
tedu/XieZWZ15,Yi Zhou
tedu/HuangH15,Min Hu
tedu/HuangH15,Xuwei Huang
tedu/LiA11,Golam Ashraf
tedu/LiA11,Mo Li
tedu/YamaguchiISKDTSTY09,Akiko Deguchi
tedu/YamaguchiISKDTSTY09,Etsuji Yamaguchi
tedu/YamaguchiISKDTSTY09,Fusako Kusunoki
tedu/YamaguchiISKDTSTY09,Masanori Sugimoto
tedu/YamaguchiISKDTSTY09,Sanae Tachibana
tedu/YamaguchiISKDTSTY09,Shigenori Inagaki
tedu/YamaguchiISKDTSTY09,Takao Seki
tedu/YamaguchiISKDTSTY09,Tomokazu Yamamoto
tedu/YamaguchiISKDTSTY09,Yuichiro Takeuchi
tedu/YanFY12,Guangzhi Yin
tedu/YanFY12,He Yan
tedu/YanFY12,Youjia Fu
tedu/HanW10,Huagen Wan
tedu/HanW10,Xiaoxia Han
tedu/ZhaoS18,Guangning Sui
tedu/ZhaoS18,Mingming Zhao
tedu/LvWGPS13,Chen Guo
tedu/LvWGPS13,Desheng Lv
tedu/LvWGPS13,Haibin Shi
tedu/LvWGPS13,Yuting Wang
tedu/LvWGPS13,Zhigeng Pan
tedu/NieYJ17,Qiang Jin
tedu/NieYJ17,Ye Yu
tedu/NieYJ17,Zhenxing Nie
tedu/LvB17,Huiru Bai
tedu/LvB17,Jinlai Lv
tedu/BlasP13,Nicoletta Di Blas
tedu/BlasP13,Paolo Paolini
tedu/XiongLH11,Guiqing Li
tedu/XiongLH11,Guoqiang Han
