,key,author
8713,mfi/MahlischHRD06,Werner Ritter
8714,mfi/VacekBMD06a,RÃ¼diger Dillmann
8715,mfi/VacekBMD06a,Stefan Vacek
8716,mfi/VacekBMD06a,Stephan Bergmann
8717,mfi/VacekBMD06a,Ulrich Mohr
8718,mfi/NakajimaMKKAM08,Hajime Asama
8719,mfi/NakajimaMKKAM08,Kanako Nakajima
8720,mfi/NakajimaMKKAM08,Ryohei Kanzaki
8721,mfi/NakajimaMKKAM08,Soichiro Morishita
8722,mfi/NakajimaMKKAM08,Taketoshi Mishima
8723,mfi/NakajimaMKKAM08,Tomoki Kazawa
8724,mfi/BeutlerHH10,Frederik Beutler
8725,mfi/BeutlerHH10,Marco F. Huber
8726,mfi/BeutlerHH10,Uwe D. Hanebeck
8727,mfi/VanVoorstHSNHWS15,Brian R. VanVoorst
8728,mfi/VanVoorstHSNHWS15,Catherine Strayhorn
8729,mfi/VanVoorstHSNHWS15,Erin Honold
8730,mfi/VanVoorstHSNHWS15,Jack Norfleet
8731,mfi/VanVoorstHSNHWS15,Jon Schewe
8732,mfi/VanVoorstHSNHWS15,Mathew Hackett
8733,mfi/VanVoorstHSNHWS15,Nick Walczak
8734,mfi/SimonLK16,C. Simon
8735,mfi/SimonLK16,Markus Kruse
8736,mfi/SimonLK16,T. Ludwig
8737,mfi/PfaffBNHGLB15,Benjamin Noack
8738,mfi/PfaffBNHGLB15,Florian Pfaff
8739,mfi/PfaffBNHGLB15,JÃ¼rgen Beyerer
8740,mfi/PfaffBNHGLB15,Marcus Baum
8741,mfi/PfaffBNHGLB15,Robin Gruna
8742,mfi/PfaffBNHGLB15,Thomas LÃ¤ngle
8743,mfi/PfaffBNHGLB15,Uwe D. Hanebeck
8744,mfi/GarciaCBEBPGG17,Carlos A. Garcia
8745,mfi/GarciaCBEBPGG17,Carmen Beltran
8746,mfi/GarciaCBEBPGG17,Eddie D. Galarza
8747,mfi/GarciaCBEBPGG17,Esteban X. Castellanos
8748,mfi/GarciaCBEBPGG17,John Espinoza
8749,mfi/GarciaCBEBPGG17,Jorge Buele
8750,mfi/GarciaCBEBPGG17,Marcelo V. Garcia
8751,mfi/GarciaCBEBPGG17,Marco PilatÃ¡sig
8752,mfi/LuoH17,Chung-Kai Hsieh
8753,mfi/LuoH17,Ren C. Luo
8754,mfi/LeeHE08,Doo Seop Eom
8755,mfi/LeeHE08,Kyeong Hur
8756,mfi/LeeHE08,Woo-Yong Lee
8757,mfi/GaoXW14,Hua Xu
8758,mfi/GaoXW14,Jiushuo Wang
8759,mfi/GaoXW14,Kai Gao
8760,mfi/KoseM15,Abdulkadir Kose
8761,mfi/KoseM15,Engin Masazade
8762,mfi/GilitschenskiKJ14,Gerhard Kurz
8763,mfi/GilitschenskiKJ14,Igor Gilitschenski
8764,mfi/GilitschenskiKJ14,Simon J. Julier
8765,mfi/GilitschenskiKJ14,Uwe D. Hanebeck
8766,mfi/DavidsonP17,Pavel Davidson
8767,mfi/DavidsonP17,Robert PichÃ©
8768,mfi/MaLHW17,Cong Wang
8769,mfi/MaLHW17,Guocheng Liu
8770,mfi/MaLHW17,Qi Hao
8771,mfi/MaLHW17,Rui Ma
8772,mfi/HuSZ12,Jun Zhu
8773,mfi/HuSZ12,Yuanyuan Hu
8774,mfi/HuSZ12,Zhangjun Song
8775,mfi/YuanKDMS17,Bharanidhar Duraisamy
8776,mfi/YuanKDMS17,Krishanth Krishnan
8777,mfi/YuanKDMS17,Michael Maile
8778,mfi/YuanKDMS17,Tilo Schwarz
8779,mfi/YuanKDMS17,Ting Yuan
8780,mfi/MathewsDP06,George M. Mathews
8781,mfi/MathewsDP06,Hugh F. Durrant-Whyte
8782,mfi/MathewsDP06,Mikhail Prokopenko
8783,mfi/AllartMDRJ08,Anne-Marie Jolly-Desodt
8784,mfi/AllartMDRJ08,Benjamin Allart
8785,mfi/AllartMDRJ08,Bruno Marhic
8786,mfi/AllartMDRJ08,Laurent Delahoche
8787,mfi/AllartMDRJ08,Olivier RÃ©my-NÃ©ris
8788,mfi/SongM14,Qinglong Ma
8789,mfi/SongM14,Yibing Song
8790,mfi/Yan14,Ke Yan
8791,mfi/LuCW14,Diyuan Lu
8792,mfi/LuCW14,Ping Wang
8793,mfi/LuCW14,Rongxin Cui
8794,mfi/Al-JawadARHMTMM12,Ahmed Al-Jawad
8795,mfi/Al-JawadARHMTMM12,Knut Moeller
8796,mfi/Al-JawadARHMTMM12,Markus Hobert
8797,mfi/Al-JawadARHMTMM12,Martin Traechtler
8798,mfi/Al-JawadARHMTMM12,Michailas Romanovas
8799,mfi/Al-JawadARHMTMM12,Miguel Reyes Adame
8800,mfi/Al-JawadARHMTMM12,Walter Maetzler
8801,mfi/Al-JawadARHMTMM12,Yiannos Manoli
8802,mfi/DuraisamyBLS16,Bharanidhar Duraisamy
8803,mfi/DuraisamyBLS16,Matteo Bertolucci
8804,mfi/DuraisamyBLS16,Otto LÃ¶hlein
8805,mfi/DuraisamyBLS16,Tilo Schwarz
8806,mfi/OzgenFZH17,Antonio Zea
8807,mfi/OzgenFZH17,Florian Faion
8808,mfi/OzgenFZH17,Selim Ozgen
8809,mfi/OzgenFZH17,Uwe D. Hanebeck
8810,mfi/PfutzenreuterRW06,JÃ¼rgen Wernstedt
8811,mfi/PfutzenreuterRW06,Thomas Rauschenbach
8812,mfi/PfutzenreuterRW06,Torsten PfÃ¼tzenreuter
8813,mfi/KimCLPK17,Eun-Kyeong Kim
8814,mfi/KimCLPK17,Hansoo Lee
8815,mfi/KimCLPK17,Hyunhak Cho
8816,mfi/KimCLPK17,Jongeun Park
8817,mfi/KimCLPK17,Sungshin Kim
8818,mfi/NoackBH15,Benjamin Noack
8819,mfi/NoackBH15,Marcus Baum
8820,mfi/NoackBH15,Uwe D. Hanebeck
8821,mfi/RofoueiXS10,Mahsan Rofouei
8822,mfi/RofoueiXS10,Majid Sarrafzadeh
8823,mfi/RofoueiXS10,Wenyao Xu
8824,mfi/JoshiH16,Anshul Joshi
8825,mfi/JoshiH16,Thomas C. Henderson
8826,mfi/ClarkeAZ16,Daniel Andre
8827,mfi/ClarkeAZ16,Daniel Clarke
8828,mfi/ClarkeAZ16,Feihu Zhang
8829,mfi/HaPJ08,Jae Wook Jeon
8830,mfi/HaPJ08,Synh Viet Uyen Ha
8831,mfi/HaPJ08,Xuan Dai Pham
8832,mfi/MahdouiFN17,Enrico Natalizio
8833,mfi/MahdouiFN17,Nesrine Mahdoui
8834,mfi/MahdouiFN17,Vincent FrÃ©mont
8835,mfi/PotamianosL06,Gerasimos Potamianos
8836,mfi/PotamianosL06,Patrick Lucey
8837,mfi/ChenSGGOGMWM06,Danilo P. Mandic
8838,mfi/ChenSGGOGMWM06,David Sommer
8839,mfi/ChenSGGOGMWM06,Dragan Obradovic
8840,mfi/ChenSGGOGMWM06,Hui Wang
8841,mfi/ChenSGGOGMWM06,Martin Golz
8842,mfi/ChenSGGOGMWM06,Mary J. Morrell
8843,mfi/ChenSGGOGMWM06,Mo Chen
8844,mfi/ChenSGGOGMWM06,Su Lee Goh
8845,mfi/ChenSGGOGMWM06,Temujin Gautama
8846,mfi/LeeSTS17,Antonios Tsourdos
8847,mfi/LeeSTS17,Chang-Hun Lee
8848,mfi/LeeSTS17,Hyo-Sang Shin
8849,mfi/LeeSTS17,Zakwan Skaf
8850,mfi/WenderCKD06,Klaus C. J. Dietmayer
8851,mfi/WenderCKD06,Nico Kaempchen
8852,mfi/WenderCKD06,Simon Clemen
8853,mfi/WenderCKD06,Stefan Wender
8854,mfi/KhanGS17,Anwar Ahmed Khan
8855,mfi/KhanGS17,Sayeed Ghani
8856,mfi/KhanGS17,Shama Siddiqui
8857,mfi/RavichandarD15,Ashwin P. Dani
8858,mfi/RavichandarD15,Harish Chaandar Ravichandar
8859,fcs/EsikM10,Andreas Maletti
8860,fcs/EsikM10,ZoltÃ¡n Ã‰sik
8861,fcs/Han07,Yijie Han
8862,fcs/LiuZLY07,Dengyi Zhang
8863,fcs/LiuZLY07,Jinshuo Liu
8864,fcs/LiuZLY07,Shubo Liu
8865,fcs/LiuZLY07,Yu Yao
8866,fcs/LiuS08,Jia Liu
8867,fcs/LiuS08,Mansur H. Samadzadeh
8868,fcs/DolatiHSM08,Ardashir Dolati
8869,fcs/DolatiHSM08,Hajar Mozaffar
8870,fcs/DolatiHSM08,Mehdi Sohrabi Haghighat
8871,fcs/DolatiHSM08,Saeed Safaei
8872,fcs/Ferreira07,J. Ulisses Ferreira
8873,fcs/WengJW07,Justie Su-tzu Juan
8874,fcs/WengJW07,Yi-Chun Wang
8875,fcs/WengJW07,Yu-fen Weng
8876,fcs/TokumaruF06,Akihiro Fujiwara
8877,fcs/TokumaruF06,Yuichiro Tokumaru
8878,fcs/LiuZSZ10,DongSheng Liu
8879,fcs/LiuZSZ10,Mei Zhong
8880,fcs/LiuZSZ10,ShuMin Shi
8881,fcs/LiuZSZ10,YanBo Zhao
8882,fcs/UshijimaF05,Akihiro Fujiwara
8883,fcs/UshijimaF05,Mizue Ushijima
8884,fcs/UCL08,Gihwan Cho
8885,fcs/UCL08,Moonkun Lee
8886,fcs/UCL08,Sujeong U
8887,fcs/Krishnamurthy10,Edayathu V. Krishnamurthy
8888,fcs/WuZF07,Jeffrey Yi-Lin Forrest
8889,fcs/WuZF07,Pei Li Zhou
8890,fcs/WuZF07,Xuemou Wu
8891,fcs/Moorer08,James Moorer
8892,fcs/El-Aker05,Fouad El-Aker
8893,fcs/McElieceR08,Mari Cruz RodrÃ­guez-PalÃ¡nquex
8894,fcs/McElieceR08,Robert J. McEliece
8895,fcs/YuanZH10,Chong-Yi Yuan
8896,fcs/YuanZH10,Wen Zhao
8897,fcs/YuanZH10,Yu Huang 0004
8898,fcs/Farago07,Andras Farago
8899,fcs/RemshagenT07,Anja Remshagen
8900,fcs/RemshagenT07,Klaus Truemper
8901,fcs/SafaeiME08,Babak Esmaeili
8902,fcs/SafaeiME08,Hajar Mozaffar
8903,fcs/SafaeiME08,Saeed Safaei
8904,fcs/Chegondi10,V. Leela Teja Chegondi
8905,fcs/Djelloul05,Khalil Djelloul
8906,fcs/DeksnisFSTZ08,Guntis Deksnis
8907,fcs/DeksnisFSTZ08,Oksana Scegulnaja-Dubrovska
8908,fcs/DeksnisFSTZ08,Rusins Freivalds
8909,fcs/DeksnisFSTZ08,Ruslan Tarasov
8910,fcs/DeksnisFSTZ08,Solvita Zarina
8911,fcs/YangZL07,Bing Yang
8912,fcs/YangZL07,Enyue Lu
8913,fcs/YangZL07,S. Q. Zheng
8914,fcs/Chen06,Z. Chen
8915,fcs/Obimbo08,Charlie Obimbo
8916,fcs/LiLT07,Shiqun Tao
8917,fcs/LiLT07,Yongli Li
8918,fcs/LiLT07,Zhenfang Li
8919,fcs/LiLZ08,Pei Li Zhou
8920,fcs/LiLZ08,Yongli Li
8921,fcs/LiLZ08,Zhenfang Li
8922,fcs/BurginZ05,Mark Burgin
8923,fcs/BurginZ05,Paul Zellweger
8924,fcs/Saffari08,Rahebeh Mojtahedi Saffari
8925,fcs/ZhangWW05,Chunling Wang
8926,fcs/ZhangWW05,Shimin Wei
8927,fcs/ZhangWW05,Yuqing Zhang
8928,fcs/BehiB10,Farahzad Behi
8929,fcs/BehiB10,Matthew Del Buono
8930,fcs/JacakJJ07,Ireneusz J. Jozwiak
8931,fcs/JacakJJ07,Janusz Jacak
8932,fcs/JacakJJ07,Lucjan Jacak
8933,fcs/HeA06,Abdullah N. Arslan
8934,fcs/HeA06,Dan He
8935,fcs/Farago05,Andras Farago
8936,fcs/YangDF09,Linmin Yang
8937,fcs/YangDF09,Thomas R. Fischer
8938,fcs/YangDF09,Zhe Dang
8939,fcs/SafaeiDES09,Babak Dalvand
8940,fcs/SafaeiDES09,Babak Esmaeili
8941,fcs/SafaeiDES09,Saeed Safaei
8942,fcs/SafaeiDES09,Vahid Safaei
8943,fcs/BahigB06,Hatem M. Bahig
8944,fcs/BahigB06,Hazem M. Bahig
8945,fcs/Prashant06,P. Prashant
8946,fcs/CovinoPS07,Daniele Scrimieri
8947,fcs/CovinoPS07,Emanuele Covino
8948,fcs/CovinoPS07,Giovanni Pani
8949,fcs/VelankanniL10,Sherley Mary Lourdusawmy
8950,fcs/VelankanniL10,Thomas Abraham Joseph Velankanni
8951,fcs/ONeilK10,Scott Kerlin
8952,fcs/ONeilK10,Thomas O'Neil
8953,fcs/McQuillanD06,Craig Damon
8954,fcs/McQuillanD06,James McQuillan
8955,fcs/BurginS06,Marc Smith
8956,fcs/BurginS06,Mark Burgin
8957,fcs/FreivaldsPL05,Lelde Lace
8958,fcs/FreivaldsPL05,Renate Praude
8959,fcs/FreivaldsPL05,Rusins Freivalds
8960,fcs/SteenhuisenW07,Cees Witteveen
8961,fcs/SteenhuisenW07,J. Renze Steenhuisen
8962,fcs/SrinivasanB08,Arulanandam Srinivasan
8963,fcs/SrinivasanB08,Raghuvel S. Bhuvaneswaran
8964,fcs/YangHLX06,Liusheng Huang
8965,fcs/YangHLX06,Mingjun Xiao
8966,fcs/YangHLX06,Wei Yang 0011
8967,fcs/YangHLX06,Yonglong Luo
8968,fcs/WuGCZ07,Dejun Chen
8969,fcs/WuGCZ07,Dinghe Guo
8970,fcs/WuGCZ07,Joe Peili Zhou
8971,fcs/WuGCZ07,Xuemou Wu
8972,fcs/Kalita06,Bichitra Kalita
8973,fcs/PotterS07,Howard Jay Siegel
8974,fcs/PotterS07,Jerry Potter
8975,fcs/HongW08,Mingshen Wu
8976,fcs/HongW08,Weihu Hong
8977,fcs/ZhouLL10,Haixia Li
8978,fcs/ZhouLL10,Pei Li Zhou
8979,fcs/ZhouLL10,Yongli Li
8980,fcs/LajosS07,Jaroslav Lajos
8981,fcs/LajosS07,Mansur H. Samadzadeh
8982,fcs/YangTH05,Jimmy J. M. Tan
8983,fcs/YangTH05,Lih-Hsing Hsu
8984,fcs/YangTH05,Ming-Chien Yang
8985,fcs/TagawaF09,Akihiro Fujiwara
8986,fcs/TagawaF09,Hirofumi Tagawa
8987,fcs/Anand10a,Bhupinder Singh Anand
8988,fcs/CovinoPS08,Daniele Scrimieri
8989,fcs/CovinoPS08,Emanuele Covino
8990,fcs/CovinoPS08,Giovanni Pani
8991,fcs/EsikM07,Gabriela MartÃ­n
8992,fcs/EsikM07,ZoltÃ¡n Ã‰sik
8993,fcs/Chen09,Yangjun Chen
8994,fcs/YangR06,Li Yang
8995,fcs/YangR06,Naphtali Rishe
8996,fcs/Margaryan06,Vahan Margaryan
8997,fcs/KotulskiS08,Adam Sedziwy
8998,fcs/KotulskiS08,Leszek Kotulski
8999,fcs/JiangL07,He Lin
9000,fcs/JiangL07,Yu Jiang
9001,fcs/ONeil09,Thomas O'Neil
9002,fcs/TokumaruF09,Akihiro Fujiwara
9003,fcs/TokumaruF09,Yuichiro Tokumaru
9004,fcs/YadatiWZWP08,Cees Witteveen
9005,fcs/YadatiWZWP08,Chetan Yadati
9006,fcs/YadatiWZWP08,Han La PoutrÃ©
9007,fcs/YadatiWZWP08,Mengxiao Wu
9008,fcs/YadatiWZWP08,Yingqian Zhang
9009,fcs/Eberbach06,Eugene Eberbach
9010,fcs/CloteauxR09,Brian Cloteaux
9011,fcs/CloteauxR09,Desh Ranjan
9012,fcs/WenlongHYX08,Lin He
9013,fcs/WenlongHYX08,Wenlong Gao
9014,fcs/WenlongHYX08,Xiaoxia Li
9015,fcs/WenlongHYX08,Yongli Le
9016,fcs/YanJW06,Glyn James
9017,fcs/YanJW06,Gongyi Wu
9018,fcs/YanJW06,Song Y. Yan
9019,fcs/VignerasC05,Pierre VignÃ©ras
9020,fcs/VignerasC05,Serge Chaumette
9021,fcs/LiLW07,Haixia Li
9022,fcs/LiLW07,He Lin
9023,fcs/LiLW07,Jiajia Wang
9024,fcs/BairdS10,Dino Schweitzer
9025,fcs/BairdS10,Leemon C. Baird III
9026,fcs/PhamSC09,Arthur M. D. Shr
9027,fcs/PhamSC09,Huy Nguyen Anh Pham
9028,fcs/PhamSC09,Peter P. Chen
9029,fcs/OzolsFMO05,Laura Mancinska
9030,fcs/OzolsFMO05,Maris Ozols
9031,fcs/OzolsFMO05,Raitis Ozols
9032,fcs/OzolsFMO05,Rusins Freivalds
9033,fcs/Anand08a,Bhupinder Singh Anand
9034,fcs/Sarami07,Chekad Sarami
9035,fcs/Tchier08,Fairouz Tchier
9036,fcs/MessaadiBB07,Hajer Bouzaouache
9037,fcs/MessaadiBB07,N. Messaadi
9038,fcs/MessaadiBB07,Naceur Benhadj Braiek
9039,fcs/MancinskaODAR06,Ansis Rosmanis
9040,fcs/MancinskaODAR06,Ilze Dzelme-Berzina
9041,fcs/MancinskaODAR06,Laura Mancinska
9042,fcs/MancinskaODAR06,Maris Ozols
9043,fcs/MancinskaODAR06,Rubens Agadzanjans
9044,fcs/BouyahiaBGJ09,Khaled GhÃ©dira
9045,fcs/BouyahiaBGJ09,Monia Bellalouna
9046,fcs/BouyahiaBGJ09,Patrick Jaillet
9047,fcs/BouyahiaBGJ09,Zied Bouyahia
9048,fcs/GaoLSY08,Guojun Li
9049,fcs/GaoLSY08,Jin Yan
9050,fcs/GaoLSY08,Jonathan Z. Sun
9051,fcs/GaoLSY08,Yunshu Gao
9052,fcs/FreivaldsKOZ05,Agnese Zalcmane
9053,fcs/FreivaldsKOZ05,Elina Kalnina
9054,fcs/FreivaldsKOZ05,Rihards Opmanis
9055,fcs/FreivaldsKOZ05,Rusins Freivalds
9056,fcs/Harris07,Douglas Harris
9057,fcs/Lang10,Hans-Werner Lang
9058,fcs/Burgin07,Mark Burgin
9059,fcs/LangarM05,Mahjoub Langar
9060,fcs/LangarM05,Mohamed Mejri
9061,fcs/WangJ07,Justie Su-tzu Juan
9062,fcs/WangJ07,Yi-Chun Wang
9063,fcs/AraiKO10,Hiroyuki Okazaki
9064,fcs/AraiKO10,Kenichi Arai
9065,fcs/AraiKO10,Nobuaki Kondo
9066,fcs/PugseeR05,Jutapuck Pugsee
9067,fcs/PugseeR05,Wanchai Rivepiboon
9068,fcs/FujiwaraA05,Akihiro Fujiwara
9069,fcs/FujiwaraA05,Kota Atsuyama
9070,fcs/LiLW07a,Haibo Li
9071,fcs/LiLW07a,Xinjian Wei
9072,fcs/LiLW07a,Yongli Li
9073,fcs/GuoZP07,Dinghe Guo
9074,fcs/GuoZP07,Jinghong Pan
9075,fcs/GuoZP07,Pei Li Zhou
9076,fcs/WuJ10,Justie Su-tzu Juan
9077,fcs/WuJ10,Tai-Lung Wu
9078,fcs/YuHW07,Biing-Feng Wang
9079,fcs/YuHW07,Chih-Chiang Yu
9080,fcs/YuHW07,Yong-Hsian Hsieh
9081,fcs/ParasaE09,Kumar Eswaran
9082,fcs/ParasaE09,Srinivas Vamsi Parasa
9083,fcs/Whitfield08,Deborah Whitfield
9084,fcs/LinL08,He Lin
9085,fcs/LinL08,Xiaoxu Li
9086,fcs/ZhouM07,Pei Li Zhou
9087,fcs/ZhouM07,Salahadin Mohammed
9088,fcs/WuL07,Aiping Wu
9089,fcs/WuL07,Yongli Li
9090,fcs/AliKS07,Naveed Ali
9091,fcs/AliKS07,Naveed Sarfraz Khattak
9092,fcs/AliKS07,Shoab A. Khan
9093,fcs/LinL07,Haixia Li
9094,fcs/LinL07,He Lin
9095,fcs/Anand09,Bhupinder Singh Anand
9096,fcs/ZhouL10,Pei Li Zhou
9097,fcs/ZhouL10,Xu Li
9098,fcs/WuF09,Lei Fan
9099,fcs/WuF09,Li-Gang Wu
9100,fcs/Ahangar08,Reza Ahangar
9101,fcs/JuanC06,Justie Su-tzu Juan
9102,fcs/JuanC06,Yu-Lin Chuang
9103,fcs/LeistH09,Arno Leist
9104,fcs/LeistH09,Kenneth A. Hawick
9105,fcs/DeMaioT08,Joe DeMaio
9106,fcs/DeMaioT08,Stephen Touset
9107,fcs/Favre08,Liliana Favre
9108,fcs/Chen10,Yangjun Chen
9109,fcs/LiuL07,Fang Liu
9110,fcs/LiuL07,He Lin
9111,fcs/BurginS07,Marc Smith
9112,fcs/BurginS07,Mark Burgin
9113,fcs/GhanatirARN10,Abolfazl Nazari
9114,fcs/GhanatirARN10,Amir Masoud Rahmani
9115,fcs/GhanatirARN10,Farrokh Ghanatir
9116,fcs/GhanatirARN10,Hadi Abouhosseini
9117,fcs/Anand08,Bhupinder Singh Anand
9118,fcs/AntonopoulosSP05,James Salter
9119,fcs/AntonopoulosSP05,Nick Antonopoulos
9120,fcs/AntonopoulosSP05,Roger M. A. Peel
9121,fcs/HuangM07,Jie Meng
9122,fcs/HuangM07,Xiaowei Huang
9123,fcs/Anand10b,Bhupinder Singh Anand
9124,fcs/Smith05,Marc L. Smith
9125,fcs/El-Aker05a,Fouad El-Aker
9126,fcs/LiWLLZ08,Aiping Wu
9127,fcs/LiWLLZ08,Fangqin Zhang
9128,fcs/LiWLLZ08,Haixia Li
9129,fcs/LiWLLZ08,He Lin
9130,fcs/LiWLLZ08,Yongli Li
9131,fcs/Kong07,Kam Kong
9132,fcs/ChanderwalCSSVKSV09,Gaurav Kumar
9133,fcs/ChanderwalCSSVKSV09,Gitanjali Chauhan
9134,fcs/ChanderwalCSSVKSV09,Nitin 0001
9135,fcs/ChanderwalCSSVKSV09,Rajan Vaish
9136,fcs/ChanderwalCSSVKSV09,Rohit Sharma
9137,fcs/ChanderwalCSSVKSV09,Rohit Verma
9138,fcs/ChanderwalCSSVKSV09,Utkarsh Shrivastava
9139,fcs/ChanderwalCSSVKSV09,Vivek Kumar Sehgal
9140,fcs/Hoganson09,Kenneth E. Hoganson
9141,fcs/Han09,Yijie Han
9142,fcs/LinTC09,Fu-Kuo Tseng
9143,fcs/LinTC09,Jyh-Shyan Lin
9144,fcs/LinTC09,Rong-Jaye Chen
9145,fcs/CovinoP10,Emanuele Covino
9146,fcs/CovinoP10,Giovanni Pani
9147,fcs/YanJW06a,Glyn James
9148,fcs/YanJW06a,Gongyi Wu
9149,fcs/YanJW06a,Song Y. Yan
9150,fcs/DalvandSN09,Babak Dalvand
9151,fcs/DalvandSN09,Mojtaba Nazari
9152,fcs/DalvandSN09,Saeed Safaei
9153,fcs/LamGLC06,Guohua Gu
9154,fcs/LamGLC06,Peter Che Bor Lam
9155,fcs/LamGLC06,Ping-Tsai Chung
9156,fcs/LamGLC06,Wensong Lin
9157,fcs/KwongLC10,Ka Ming Kwong
9158,fcs/KwongLC10,Nga Kwok Liu
9159,fcs/KwongLC10,Pak Wai Chan
9160,fcs/MunteanuB10,Bogdan Munteanu
9161,fcs/MunteanuB10,Richard Borie
9162,fcs/ONeilS06,Jason Smith
9163,fcs/ONeilS06,Thomas O'Neil
9164,fcs/LiLT08,Chuan Li
9165,fcs/LiLT08,Shiqun Tao
9166,fcs/LiLT08,Zhenfang Li
9167,fcs/Gao10,Xiaolei Gao
9168,fcs/Dziemianczuk08,Maciej Dziemianczuk
9169,fcs/FukagawaF06,Akihiro Fujiwara
9170,fcs/FukagawaF06,Hiroki Fukagawa
9171,fcs/YoshidaKK07,Hisayasu Kuroda
9172,fcs/YoshidaKK07,Hitoshi Yoshida
9173,fcs/YoshidaKK07,Yasumasa Kanada
9174,fcs/LeeJ05,Chia-Wei Lee
9175,fcs/LeeJ05,Justie Su-tzu Juan
9176,fcs/MathematicsC09,Bhupinder Singh Anand
9177,fcs/Anand10,Bhupinder Singh Anand
9178,fcs/MancinskaOPZ05,Agnese Zalcmane
9179,fcs/MancinskaOPZ05,Laura Mancinska
9180,fcs/MancinskaOPZ05,Maris Ozols
9181,fcs/MancinskaOPZ05,Renate Praude
9182,fcs/Gauvrit07,Nicolas Gauvrit
9183,fcs/zhouYM08,Jiang Yu
9184,fcs/zhouYM08,Pei Li Zhou
9185,fcs/zhouYM08,Shahriar Movafaghi
9186,fcs/AsahiroKM08,Eiji Miyano
9187,fcs/AsahiroKM08,Kenichi Kawahara
9188,fcs/AsahiroKM08,Yuichi Asahiro
9189,fcs/YangLL07,Tao Yang
9190,fcs/YangLL07,Xiaoxia Li
9191,fcs/YangLL07,Yongli Li
9192,fcs/RavikumarC05,Bala Ravikumar
9193,fcs/RavikumarC05,Greg Cooper
9194,fcs/Zhang08,Yang Zhang
9195,fcs/ForysO09,Piotr Oprocha
9196,fcs/ForysO09,Wit Forys
9197,fcs/JacoboR10,David De Roure
9198,fcs/JacoboR10,Jaime Cerda Jacobo
9199,fcs/SunXY08,Jianhua Yin
9200,fcs/SunXY08,Jonathan Z. Sun
9201,fcs/SunXY08,Rui Xu
9202,fcs/ChanderwalCSSGPAGSV09,Abhishek Gupta
9203,fcs/ChanderwalCSSGPAGSV09,Aditya Patel
9204,fcs/ChanderwalCSSGPAGSV09,Amanpreet Singh Arora
9205,fcs/ChanderwalCSSGPAGSV09,Aprajita Gupta
9206,fcs/ChanderwalCSSGPAGSV09,Gitanjali Chauhan
9207,fcs/ChanderwalCSSGPAGSV09,Nitin 0001
9208,fcs/ChanderwalCSSGPAGSV09,Rajan Vaish
9209,fcs/ChanderwalCSSGPAGSV09,Rohit Sharma
9210,fcs/ChanderwalCSSGPAGSV09,Utkarsh Shrivastava
9211,fcs/ChanderwalCSSGPAGSV09,Vivek Kumar Sehgal
9212,fcs/Kantabutra09,Vitit Kantabutra
9213,fcs/YamadaI07,Hiroyuki Ishii
9214,fcs/YamadaI07,Toshinori Yamada
9215,fcs/ManuelRRM06,Albert Muthumalai
9216,fcs/ManuelRRM06,Bharati Rajan
9217,fcs/ManuelRRM06,Indra Rajasingh
9218,fcs/ManuelRRM06,Paul D. Manuel
9219,fcs/ChenZWZ07,Dejun Chen
9220,fcs/ChenZWZ07,Joe Peili Zhou
9221,fcs/ChenZWZ07,Xiaolu Zhou
9222,fcs/ChenZWZ07,Xuemou Wu
9223,fcs/LiL08,Xiaoxu Li
9224,fcs/LiL08,Yongli Li
9225,fcs/Balch10,Charles Balch
9226,fcs/GhitGVP10,Bogdan Ghit
9227,fcs/GhitGVP10,Florin Pop
9228,fcs/GhitGVP10,Matei Gruber
9229,fcs/GhitGVP10,Octavian Voicu
9230,fcs/MahfouzH09,Adnan M. Abu-Mahfouz
9231,fcs/MahfouzH09,Gerhard P. Hancke 0001
9232,fcs/LaceSUZ06,Agnese Zalcmane
9233,fcs/LaceSUZ06,Lelde Lace
9234,fcs/LaceSUZ06,Oksana Scegulnaja-Dubrovska
9235,fcs/LaceSUZ06,Ramuns Usovs
9236,fcs/Kettani05,Houssain Kettani
9237,fcs/Lace08,Lelde Lace
9238,fcs/ChenH05,Chien-Yuan Chen
9239,fcs/ChenH05,Chih-Cheng Hsueh
9240,fcs/BaiW06,Bob P. Weems
9241,fcs/BaiW06,Yongsheng Bai
9242,fcs/TysonKPJQ08,Byron Jeff
9243,fcs/TysonKPJQ08,James Kriigel
9244,fcs/TysonKPJQ08,James Tyson
9245,fcs/TysonKPJQ08,Jon Preston
9246,fcs/TysonKPJQ08,Junfeng Qu
9247,fcs/Burgin05,Mark Burgin
9248,fcs/WeemsB05,Bob P. Weems
9249,fcs/WeemsB05,Yongsheng Bai
9250,fcs/Boulinier08,Christian Boulinier
9251,fcs/MalluhiH07,Qutaibah M. Malluhi
9252,fcs/MalluhiH07,Sungbum Hong
9253,fcs/Hawick09,Kenneth A. Hawick
9254,fcs/LiuC07,Wanjing Cai
9255,fcs/LiuC07,Ying Liu
9256,fcs/Tickodri-Togboa09,Sandy Stevens Tickodri-Togboa
9257,fcs/FengQW07,Hanpin Wang
9258,fcs/FengQW07,Wangsen Feng
9259,fcs/FengQW07,Wanling Qu
9260,fcs/Farago05a,Andras Farago
9261,fcs/BurginT06,Anshul Taldon
9262,fcs/BurginT06,Mark Burgin
9263,fcs/RosmanisD06,Ansis Rosmanis
